"Growth","Season","Model","Morph","Yr","Seas","SubSeas","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"growth4","oneseas","test",1,1980,1,2,25.4644,32.2361,38.0807,43.1252,47.479,51.2368,54.4802,57.2795,59.6955,61.7808,63.5806,65.1341,66.4748,67.632,68.6308,69.4928,70.2368,70.8789,71.4332,71.9115,72.3244,72.6808,72.9883,73.2538,73.4829,73.6806,73.8513,73.9986,74.1258,74.2355,74.3302,74.412,74.4825,74.5434,74.596,74.6413,74.6805,74.7143,74.7434,74.7686,74.8678
"growth4","oneseas","test",1,1981,1,1,21.6597,28.999,35.2901,40.7199,45.4064,49.4513,52.9424,55.9555,58.5562,60.8008,62.7381,64.4101,65.8533,67.0989,68.174,69.1018,69.9027,70.5939,71.1905,71.7054,72.1498,72.5334,72.8644,73.1502,73.3968,73.6096,73.7933,73.9519,74.0888,74.2069,74.3088,74.3968,74.4728,74.5383,74.5949,74.6437,74.6858,74.7222,74.7536,74.7807,74.8875
"growth4","oneseas","test",1,1981,1,2,25.4644,32.2828,38.1274,43.1719,47.5257,51.2835,54.5269,57.3262,59.7423,61.8276,63.6274,65.1808,66.5215,67.6787,68.6775,69.5395,70.2835,70.9257,71.4799,71.9583,72.3711,72.7275,73.035,73.3005,73.5296,73.7274,73.898,74.0453,74.1725,74.2822,74.3769,74.4587,74.5292,74.5901,74.6427,74.688,74.7272,74.761,74.7902,74.8153,74.9145
"growth4","oneseas","test",1,1982,1,1,21.6597,28.999,35.3335,40.7633,45.4498,49.4947,52.9858,55.9989,58.5996,60.8442,62.7815,64.4535,65.8967,67.1423,68.2174,69.1452,69.9461,70.6373,71.2339,71.7488,72.1932,72.5768,72.9078,73.1936,73.4402,73.653,73.8367,73.9953,74.1322,74.2503,74.3522,74.4402,74.5162,74.5817,74.6383,74.6871,74.7292,74.7656,74.797,74.8241,74.9309
"growth4","oneseas","test",1,1982,1,2,25.4644,32.2828,38.1677,43.2122,47.5661,51.3239,54.5672,57.3665,59.7826,61.8679,63.6677,65.2211,66.5618,67.719,68.7178,69.5798,70.3238,70.966,71.5202,71.9986,72.4115,72.7678,73.0754,73.3408,73.5699,73.7677,73.9384,74.0857,74.2128,74.3225,74.4173,74.499,74.5696,74.6304,74.683,74.7284,74.7675,74.8013,74.8305,74.8557,74.9548
"growth4","oneseas","test",1,1983,1,1,21.6597,28.999,35.3335,40.8008,45.4873,49.5321,53.0232,56.0364,58.637,60.8816,62.8189,64.491,65.9342,67.1798,68.2548,69.1827,69.9835,70.6748,71.2713,71.7862,72.2307,72.6142,72.9453,73.231,73.4776,73.6905,73.8742,74.0328,74.1696,74.2877,74.3897,74.4777,74.5536,74.6192,74.6757,74.7246,74.7667,74.8031,74.8345,74.8616,74.9683
"growth4","oneseas","test",1,1983,1,2,25.4644,32.2828,38.1677,43.247,47.6009,51.3587,54.602,57.4013,59.8174,61.9027,63.7025,65.2559,66.5966,67.7538,68.7526,69.6146,70.3586,71.0008,71.555,72.0334,72.4463,72.8026,73.1102,73.3756,73.6047,73.8025,73.9732,74.1205,74.2476,74.3573,74.4521,74.5338,74.6044,74.6652,74.7178,74.7632,74.8023,74.8361,74.8653,74.8905,74.9896
"growth4","oneseas","test",1,1984,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5645,53.0556,56.0687,58.6693,60.914,62.8513,64.5233,65.9665,67.2121,68.2871,69.215,70.0159,70.7071,71.3037,71.8186,72.263,72.6466,72.9776,73.2633,73.51,73.7228,73.9065,74.0651,74.2019,74.3201,74.422,74.51,74.5859,74.6515,74.7081,74.7569,74.799,74.8354,74.8668,74.8939,75.0006
"growth4","oneseas","test",1,1984,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.3887,54.632,57.4313,59.8474,61.9327,63.7325,65.2859,66.6267,67.7839,68.7826,69.6447,70.3887,71.0308,71.5851,72.0634,72.4763,72.8326,73.1402,73.4057,73.6348,73.8325,74.0032,74.1505,74.2776,74.3874,74.4821,74.5638,74.6344,74.6953,74.7478,74.7932,74.8324,74.8661,74.8953,74.9205,75.0197
"growth4","oneseas","test",1,1985,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.0835,56.0966,58.6973,60.9419,62.8792,64.5512,65.9944,67.24,68.3151,69.2429,70.0438,70.735,71.3316,71.8465,72.2909,72.6745,73.0055,73.2913,73.5379,73.7507,73.9344,74.093,74.2298,74.348,74.4499,74.5379,74.6138,74.6794,74.736,74.7848,74.8269,74.8633,74.8947,74.9218,75.0285
"growth4","oneseas","test",1,1985,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6579,57.4573,59.8733,61.9586,63.7584,65.3119,66.6526,67.8098,68.8085,69.6706,70.4146,71.0567,71.611,72.0893,72.5022,72.8586,73.1661,73.4316,73.6607,73.8584,74.0291,74.1764,74.3036,74.4133,74.508,74.5898,74.6603,74.7212,74.7738,74.8191,74.8583,74.8921,74.9212,74.9464,75.0456
"growth4","oneseas","test",1,1986,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1207,58.7213,60.9659,62.9032,64.5753,66.0185,67.2641,68.3391,69.267,70.0679,70.7591,71.3557,71.8706,72.315,72.6985,73.0296,73.3153,73.562,73.7748,73.9585,74.1171,74.2539,74.3721,74.474,74.562,74.6379,74.7035,74.7601,74.8089,74.851,74.8874,74.9188,74.9459,75.0526
"growth4","oneseas","test",1,1986,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4796,59.8957,61.981,63.7808,65.3342,66.675,67.8322,68.8309,69.6929,70.437,71.0791,71.6334,72.1117,72.5246,72.8809,73.1885,73.454,73.6831,73.8808,74.0515,74.1988,74.3259,74.4357,74.5304,74.6121,74.6827,74.7436,74.7961,74.8415,74.8807,74.9144,74.9436,74.9688,75.0679
"growth4","oneseas","test",1,1987,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7421,60.9867,62.924,64.5961,66.0393,67.2849,68.3599,69.2878,70.0887,70.7799,71.3764,71.8913,72.3358,72.7193,73.0504,73.3361,73.5827,73.7956,73.9793,74.1379,74.2747,74.3928,74.4948,74.5828,74.6587,74.7243,74.7808,74.8297,74.8718,74.9082,74.9396,74.9667,75.0734
"growth4","oneseas","test",1,1987,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.915,62.0003,63.8001,65.3535,66.6943,67.8515,68.8502,69.7123,70.4563,71.0984,71.6527,72.131,72.5439,72.9002,73.2078,73.4733,73.7024,73.9001,74.0708,74.2181,74.3453,74.455,74.5497,74.6314,74.702,74.7629,74.8155,74.8608,74.9,74.9338,74.9629,74.9881,75.0872
"growth4","oneseas","test",1,1988,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0047,62.942,64.614,66.0572,67.3028,68.3779,69.3057,70.1066,70.7978,71.3944,71.9093,72.3537,72.7373,73.0683,73.3541,73.6007,73.8135,73.9972,74.1558,74.2927,74.4108,74.5127,74.6007,74.6767,74.7422,74.7988,74.8476,74.8898,74.9261,74.9575,74.9846,75.0913
"growth4","oneseas","test",1,1988,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.017,63.8168,65.3702,66.7109,67.8681,68.8669,69.7289,70.4729,71.1151,71.6693,72.1477,72.5606,72.9169,73.2245,73.4899,73.719,73.9168,74.0875,74.2348,74.3619,74.4717,74.5664,74.6481,74.7187,74.7796,74.8321,74.8775,74.9166,74.9504,74.9796,75.0048,75.1039
"growth4","oneseas","test",1,1989,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9575,64.6295,66.0727,67.3183,68.3933,69.3212,70.1221,70.8133,71.4099,71.9248,72.3692,72.7528,73.0838,73.3695,73.6162,73.829,74.0127,74.1713,74.3081,74.4263,74.5282,74.6162,74.6921,74.7577,74.8143,74.8631,74.9052,74.9416,74.973,75.0001,75.1068
"growth4","oneseas","test",1,1989,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8312,65.3846,66.7253,67.8825,68.8813,69.7433,70.4873,71.1295,71.6837,72.1621,72.575,72.9313,73.2389,73.5043,73.7334,73.9312,74.1019,74.2492,74.3763,74.486,74.5808,74.6625,74.7331,74.7939,74.8465,74.8919,74.931,74.9648,74.994,75.0191,75.1182
"growth4","oneseas","test",1,1990,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6429,66.0861,67.3317,68.4067,69.3346,70.1354,70.8267,71.4232,71.9381,72.3826,72.7661,73.0972,73.3829,73.6295,73.8424,74.0261,74.1847,74.3215,74.4396,74.5416,74.6296,74.7055,74.7711,74.8276,74.8765,74.9186,74.955,74.9864,75.0135,75.1201
"growth4","oneseas","test",1,1990,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.397,66.7378,67.8949,68.8937,69.7557,70.4997,71.1419,71.6961,72.1745,72.5874,72.9437,73.2513,73.5167,73.7459,73.9436,74.1143,74.2616,74.3887,74.4985,74.5932,74.6749,74.7455,74.8064,74.8589,74.9043,74.9434,74.9772,75.0064,75.0316,75.1306
"growth4","oneseas","test",1,1991,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.0976,67.3432,68.4182,69.3461,70.147,70.8382,71.4348,71.9497,72.3941,72.7777,73.1087,73.3944,73.6411,73.8539,74.0376,74.1962,74.333,74.4512,74.5531,74.6411,74.717,74.7826,74.8392,74.888,74.9301,74.9665,74.9979,75.025,75.1316
"growth4","oneseas","test",1,1991,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7485,67.9057,68.9044,69.7664,70.5105,71.1526,71.7069,72.1852,72.5981,72.9544,73.262,73.5275,73.7566,73.9543,74.125,74.2723,74.3994,74.5092,74.6039,74.6856,74.7562,74.8171,74.8696,74.915,74.9542,74.9879,75.0171,75.0423,75.1413
"growth4","oneseas","test",1,1992,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.1076,67.3531,68.4282,69.3561,70.1569,70.8481,71.4447,71.9596,72.404,72.7876,73.1187,73.4044,73.651,73.8639,74.0476,74.2061,74.343,74.4611,74.5631,74.6511,74.727,74.7925,74.8491,74.8979,74.9401,74.9765,75.0079,75.035,75.1415
"growth4","oneseas","test",1,1992,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7577,67.9149,68.9137,69.7757,70.5197,71.1619,71.7161,72.1945,72.6073,72.9637,73.2712,73.5367,73.7658,73.9636,74.1342,74.2815,74.4087,74.5184,74.6131,74.6949,74.7654,74.8263,74.8789,74.9242,74.9634,74.9972,75.0264,75.0515,75.1505
"growth4","oneseas","test",1,1993,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.1076,67.3617,68.4368,69.3647,70.1655,70.8567,71.4533,71.9682,72.4126,72.7962,73.1273,73.413,73.6596,73.8725,74.0562,74.2147,74.3516,74.4697,74.5717,74.6596,74.7356,74.8011,74.8577,74.9065,74.9487,74.9851,75.0165,75.0435,75.15
"growth4","oneseas","test",1,1993,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7577,67.9229,68.9217,69.7837,70.5277,71.1698,71.7241,72.2024,72.6153,72.9717,73.2792,73.5447,73.7738,73.9715,74.1422,74.2895,74.4167,74.5264,74.6211,74.7029,74.7734,74.8343,74.8869,74.9322,74.9714,75.0052,75.0343,75.0595,75.1584
"growth4","oneseas","test",1,1994,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.1076,67.3617,68.4442,69.3721,70.1729,70.8642,71.4607,71.9756,72.4201,72.8036,73.1347,73.4204,73.667,73.8799,74.0636,74.2222,74.359,74.4771,74.5791,74.6671,74.743,74.8086,74.8651,74.914,74.9561,74.9925,75.0239,75.051,75.1573
"growth4","oneseas","test",1,1994,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7577,67.9229,68.9285,69.7906,70.5346,71.1767,71.731,72.2093,72.6222,72.9786,73.2861,73.5516,73.7807,73.9784,74.1491,74.2964,74.4236,74.5333,74.628,74.7098,74.7803,74.8412,74.8938,74.9391,74.9783,75.0121,75.0412,75.0664,75.1652
"growth4","oneseas","test",1,1995,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.1076,67.3617,68.4442,69.3785,70.1793,70.8706,71.4671,71.982,72.4265,72.81,73.1411,73.4268,73.6734,73.8863,74.07,74.2286,74.3654,74.4835,74.5855,74.6735,74.7494,74.815,74.8715,74.9204,74.9625,74.9989,75.0303,75.0574,75.1636
"growth4","oneseas","test",1,1995,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7577,67.9229,68.9285,69.7965,70.5405,71.1827,71.7369,72.2153,72.6282,72.9845,73.2921,73.5575,73.7866,73.9844,74.1551,74.3024,74.4295,74.5392,74.634,74.7157,74.7863,74.8471,74.8997,74.9451,74.9842,75.018,75.0472,75.0723,75.171
"growth4","oneseas","test",1,1996,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.1076,67.3617,68.4442,69.3785,70.1849,70.8761,71.4727,71.9876,72.432,72.8155,73.1466,73.4323,73.679,73.8918,74.0755,74.2341,74.3709,74.4891,74.591,74.679,74.7549,74.8205,74.8771,74.9259,74.968,75.0044,75.0358,75.0629,75.169
"growth4","oneseas","test",1,1996,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7577,67.9229,68.9285,69.7965,70.5457,71.1878,71.7421,72.2204,72.6333,72.9896,73.2972,73.5627,73.7918,73.9895,74.1602,74.3075,74.4346,74.5444,74.6391,74.7208,74.7914,74.8523,74.9048,74.9502,74.9894,75.0231,75.0523,75.0775,75.176
"growth4","oneseas","test",1,1997,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.1076,67.3617,68.4442,69.3785,70.1849,70.8808,71.4774,71.9923,72.4367,72.8203,73.1514,73.4371,73.6837,73.8966,74.0803,74.2389,74.3757,74.4938,74.5958,74.6838,74.7597,74.8253,74.8818,74.9307,74.9728,75.0092,75.0406,75.0677,75.1736
"growth4","oneseas","test",1,1997,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7577,67.9229,68.9285,69.7965,70.5457,71.1922,71.7465,72.2248,72.6377,72.9941,73.3016,73.5671,73.7962,73.9939,74.1646,74.3119,74.4391,74.5488,74.6435,74.7253,74.7958,74.8567,74.9093,74.9546,74.9938,75.0276,75.0567,75.0819,75.1803
"growth4","oneseas","test",1,1998,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.1076,67.3617,68.4442,69.3785,70.1849,70.8808,71.4815,71.9964,72.4409,72.8244,73.1555,73.4412,73.6878,73.9007,74.0844,74.243,74.3798,74.4979,74.5999,74.6879,74.7638,74.8294,74.8859,74.9348,74.9769,75.0133,75.0447,75.0718,75.1776
"growth4","oneseas","test",1,1998,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7577,67.9229,68.9285,69.7965,70.5457,71.1922,71.7503,72.2287,72.6415,72.9979,73.3055,73.5709,73.8,73.9978,74.1684,74.3158,74.4429,74.5526,74.6473,74.7291,74.7996,74.8605,74.9131,74.9585,74.9976,75.0314,75.0606,75.0857,75.1839
"growth4","oneseas","test",1,1999,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.1076,67.3617,68.4442,69.3785,70.1849,70.8808,71.4815,72,72.4444,72.828,73.159,73.4448,73.6914,73.9042,74.088,74.2465,74.3834,74.5015,74.6034,74.6914,74.7674,74.8329,74.8895,74.9383,74.9805,75.0168,75.0482,75.0753,75.1809
"growth4","oneseas","test",1,1999,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7577,67.9229,68.9285,69.7965,70.5457,71.1922,71.7503,72.232,72.6448,73.0012,73.3088,73.5742,73.8033,74.0011,74.1717,74.3191,74.4462,74.5559,74.6506,74.7324,74.8029,74.8638,74.9164,74.9618,75.0009,75.0347,75.0639,75.089,75.187
"growth4","oneseas","test",1,2000,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.1076,67.3617,68.4442,69.3785,70.1849,70.8808,71.4815,72,72.4475,72.831,73.1621,73.4478,73.6945,73.9073,74.091,74.2496,74.3864,74.5046,74.6065,74.6945,74.7704,74.836,74.8926,74.9414,74.9835,75.0199,75.0513,75.0784,75.1838
"growth4","oneseas","test",1,2000,1,2,25.4644,32.2828,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7577,67.9229,68.9285,69.7965,70.5457,71.1922,71.7503,72.232,72.6477,73.004,73.3116,73.5771,73.8062,74.0039,74.1746,74.3219,74.449,74.5588,74.6535,74.7352,74.8058,74.8667,74.9192,74.9646,75.0038,75.0375,75.0667,75.0919,75.1897
"growth4","seas_as_years","3.30.24.1",1,1971,1,1,21.6597,25.4383,28.9487,32.21,35.2398,38.0546,40.6697,43.0991,45.3561,47.453,49.401,51.2107,52.8921,54.4541,55.9052,57.2534,58.5059,59.6695,60.7505,61.7548,62.6878,63.5546,64.3599,65.108,65.803,66.4487,67.0486,67.6059,68.1237,68.6047,69.0516,69.4667,69.8524,70.2107,70.5436,70.8529,71.1402,71.4071,71.6551,71.8855,73.2279
"growth4","seas_as_years","3.30.24.1",1,1971,1,2,22.6306,26.3403,29.7867,32.9885,35.9631,38.7265,41.2939,43.679,45.8949,47.9535,49.866,51.6428,53.2934,54.8269,56.2516,57.5752,58.8049,59.9472,61.0085,61.9945,62.9105,63.7615,64.5521,65.2866,65.9689,66.6029,67.1918,67.739,68.2473,68.7195,69.1582,69.5658,69.9445,70.2963,70.6231,70.9267,71.2088,71.4708,71.7143,71.9405,73.2584
"growth4","seas_as_years","3.30.24.1",1,1972,1,1,21.6597,25.4383,28.9487,32.21,35.2398,38.0546,40.6697,43.0991,45.3561,47.453,49.401,51.2107,52.8921,54.4541,55.9052,57.2534,58.5059,59.6695,60.7505,61.7548,62.6878,63.5546,64.3599,65.108,65.803,66.4487,67.0486,67.6059,68.1237,68.6047,69.0516,69.4667,69.8524,70.2107,70.5436,70.8529,71.1402,71.4071,71.6551,71.8855,73.2279
"growth4","seas_as_years","3.30.24.1",1,1972,1,2,22.6306,26.3403,29.7867,32.9885,35.9631,38.7265,41.2939,43.679,45.8949,47.9535,49.866,51.6428,53.2934,54.8269,56.2516,57.5752,58.8049,59.9472,61.0085,61.9945,62.9105,63.7615,64.5521,65.2866,65.9689,66.6029,67.1918,67.739,68.2473,68.7195,69.1582,69.5658,69.9445,70.2963,70.6231,70.9267,71.2088,71.4708,71.7143,71.9405,73.2584
"growth4","seas_as_years","3.30.24.1",1,1973,1,1,21.6597,25.4383,28.9487,32.21,35.2398,38.0546,40.6697,43.0991,45.3561,47.453,49.401,51.2107,52.8921,54.4541,55.9052,57.2534,58.5059,59.6695,60.7505,61.7548,62.6878,63.5546,64.3599,65.108,65.803,66.4487,67.0486,67.6059,68.1237,68.6047,69.0516,69.4667,69.8524,70.2107,70.5436,70.8529,71.1402,71.4071,71.6551,71.8855,73.2279
"growth4","seas_as_years","3.30.24.1",1,1973,1,2,22.6306,26.3403,29.7867,32.9885,35.9631,38.7265,41.2939,43.679,45.8949,47.9535,49.866,51.6428,53.2934,54.8269,56.2516,57.5752,58.8049,59.9472,61.0085,61.9945,62.9105,63.7615,64.5521,65.2866,65.9689,66.6029,67.1918,67.739,68.2473,68.7195,69.1582,69.5658,69.9445,70.2963,70.6231,70.9267,71.2088,71.4708,71.7143,71.9405,73.2584
"growth4","seas_as_years","3.30.24.1",1,1974,1,1,21.6597,25.4383,28.9487,32.21,35.2398,38.0546,40.6697,43.0991,45.3561,47.453,49.401,51.2107,52.8921,54.4541,55.9052,57.2534,58.5059,59.6695,60.7505,61.7548,62.6878,63.5546,64.3599,65.108,65.803,66.4487,67.0486,67.6059,68.1237,68.6047,69.0516,69.4667,69.8524,70.2107,70.5436,70.8529,71.1402,71.4071,71.6551,71.8855,73.2279
"growth4","seas_as_years","3.30.24.1",1,1974,1,2,22.6306,26.3403,29.7867,32.9885,35.9631,38.7265,41.2939,43.679,45.8949,47.9535,49.866,51.6428,53.2934,54.8269,56.2516,57.5752,58.8049,59.9472,61.0085,61.9945,62.9105,63.7615,64.5521,65.2866,65.9689,66.6029,67.1918,67.739,68.2473,68.7195,69.1582,69.5658,69.9445,70.2963,70.6231,70.9267,71.2088,71.4708,71.7143,71.9405,73.2584
"growth4","seas_as_years","3.30.24.1",1,1975,1,1,21.6597,25.4383,28.9487,32.21,35.2398,38.0546,40.6697,43.0991,45.3561,47.453,49.401,51.2107,52.8921,54.4541,55.9052,57.2534,58.5059,59.6695,60.7505,61.7548,62.6878,63.5546,64.3599,65.108,65.803,66.4487,67.0486,67.6059,68.1237,68.6047,69.0516,69.4667,69.8524,70.2107,70.5436,70.8529,71.1402,71.4071,71.6551,71.8855,73.2279
"growth4","seas_as_years","3.30.24.1",1,1975,1,2,22.6306,26.3403,29.7867,32.9885,35.9631,38.7265,41.2939,43.679,45.8949,47.9535,49.866,51.6428,53.2934,54.8269,56.2516,57.5752,58.8049,59.9472,61.0085,61.9945,62.9105,63.7615,64.5521,65.2866,65.9689,66.6029,67.1918,67.739,68.2473,68.7195,69.1582,69.5658,69.9445,70.2963,70.6231,70.9267,71.2088,71.4708,71.7143,71.9405,73.2584
"growth4","seas_as_years","3.30.24.1",1,1976,1,1,21.6597,25.4383,28.9487,32.21,35.2398,38.0546,40.6697,43.0991,45.3561,47.453,49.401,51.2107,52.8921,54.4541,55.9052,57.2534,58.5059,59.6695,60.7505,61.7548,62.6878,63.5546,64.3599,65.108,65.803,66.4487,67.0486,67.6059,68.1237,68.6047,69.0516,69.4667,69.8524,70.2107,70.5436,70.8529,71.1402,71.4071,71.6551,71.8855,73.2279
"growth4","seas_as_years","3.30.24.1",1,1976,1,2,22.6306,26.3403,29.7867,32.9885,35.9631,38.7265,41.2939,43.679,45.8949,47.9535,49.866,51.6428,53.2934,54.8269,56.2516,57.5752,58.8049,59.9472,61.0085,61.9945,62.9105,63.7615,64.5521,65.2866,65.9689,66.6029,67.1918,67.739,68.2473,68.7195,69.1582,69.5658,69.9445,70.2963,70.6231,70.9267,71.2088,71.4708,71.7143,71.9405,73.2584
"growth4","seas_as_years","3.30.24.1",1,1977,1,1,21.6597,25.4383,28.9487,32.21,35.2398,38.0546,40.6697,43.0991,45.3561,47.453,49.401,51.2107,52.8921,54.4541,55.9052,57.2534,58.5059,59.6695,60.7505,61.7548,62.6878,63.5546,64.3599,65.108,65.803,66.4487,67.0486,67.6059,68.1237,68.6047,69.0516,69.4667,69.8524,70.2107,70.5436,70.8529,71.1402,71.4071,71.6551,71.8855,73.2279
"growth4","seas_as_years","3.30.24.1",1,1977,1,2,22.6306,26.3403,29.7867,32.9885,35.9631,38.7265,41.2939,43.679,45.8949,47.9535,49.866,51.6428,53.2934,54.8269,56.2516,57.5752,58.8049,59.9472,61.0085,61.9945,62.9105,63.7615,64.5521,65.2866,65.9689,66.6029,67.1918,67.739,68.2473,68.7195,69.1582,69.5658,69.9445,70.2963,70.6231,70.9267,71.2088,71.4708,71.7143,71.9405,73.2584
"growth4","seas_as_years","3.30.24.1",1,1978,1,1,21.6597,25.4383,28.9487,32.21,35.2398,38.0546,40.6697,43.0991,45.3561,47.453,49.401,51.2107,52.8921,54.4541,55.9052,57.2534,58.5059,59.6695,60.7505,61.7548,62.6878,63.5546,64.3599,65.108,65.803,66.4487,67.0486,67.6059,68.1237,68.6047,69.0516,69.4667,69.8524,70.2107,70.5436,70.8529,71.1402,71.4071,71.6551,71.8855,73.2279
"growth4","seas_as_years","3.30.24.1",1,1978,1,2,22.6306,26.3403,29.7867,32.9885,35.9631,38.7265,41.2939,43.679,45.8949,47.9535,49.866,51.6428,53.2934,54.8269,56.2516,57.5752,58.8049,59.9472,61.0085,61.9945,62.9105,63.7615,64.5521,65.2866,65.9689,66.6029,67.1918,67.739,68.2473,68.7195,69.1582,69.5658,69.9445,70.2963,70.6231,70.9267,71.2088,71.4708,71.7143,71.9405,73.2584
"growth4","seas_as_years","3.30.24.1",1,1979,1,1,21.6597,25.4383,28.9487,32.21,35.2398,38.0546,40.6697,43.0991,45.3561,47.453,49.401,51.2107,52.8921,54.4541,55.9052,57.2534,58.5059,59.6695,60.7505,61.7548,62.6878,63.5546,64.3599,65.108,65.803,66.4487,67.0486,67.6059,68.1237,68.6047,69.0516,69.4667,69.8524,70.2107,70.5436,70.8529,71.1402,71.4071,71.6551,71.8855,73.2279
"growth4","seas_as_years","3.30.24.1",1,1979,1,2,22.6306,26.3403,29.7867,32.9885,35.9631,38.7265,41.2939,43.679,45.8949,47.9535,49.866,51.6428,53.2934,54.8269,56.2516,57.5752,58.8049,59.9472,61.0085,61.9945,62.9105,63.7615,64.5521,65.2866,65.9689,66.6029,67.1918,67.739,68.2473,68.7195,69.1582,69.5658,69.9445,70.2963,70.6231,70.9267,71.2088,71.4708,71.7143,71.9405,73.2584
"growth4","seas_as_years","3.30.24.1",1,1980,1,1,21.6597,25.4644,28.9487,32.21,35.2398,38.0546,40.6697,43.0991,45.3561,47.453,49.401,51.2107,52.8921,54.4541,55.9052,57.2534,58.5059,59.6695,60.7505,61.7548,62.6878,63.5546,64.3599,65.108,65.803,66.4487,67.0486,67.6059,68.1237,68.6047,69.0516,69.4667,69.8524,70.2107,70.5436,70.8529,71.1402,71.4071,71.6551,71.8855,73.2279
"growth4","seas_as_years","3.30.24.1",1,1980,1,2,22.6373,26.3726,29.7934,32.9952,35.9698,38.7332,41.3006,43.6857,45.9016,47.9602,49.8727,51.6495,53.3001,54.8336,56.2583,57.5819,58.8116,59.9539,61.0152,62.0012,62.9172,63.7682,64.5588,65.2933,65.9756,66.6096,67.1985,67.7457,68.254,68.7262,69.1649,69.5725,69.9512,70.303,70.6298,70.9334,71.2155,71.4775,71.721,71.9472,73.2651
